timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2020-07-10T00:00:00.000Z";"2020-07-10T23:59:59.999Z";"2020-07-10T12:15:15.000Z";"2020-07-10T01:21:21.000Z";"2781";0.8533037238;0.9396294291;0.8428498045;0.9135595927;1856094.87;15756747.8792219;"2020-07-10T23:59:59.999Z"
"2020-07-09T00:00:00.000Z";"2020-07-09T23:59:59.999Z";"2020-07-09T17:01:18.000Z";"2020-07-09T15:30:21.000Z";"2781";0.7940179716;0.8823577201;0.7599057164;0.8534530473;2668723.51;14720152.3853897;"2020-07-09T23:59:59.999Z"
"2020-07-08T00:00:00.000Z";"2020-07-08T23:59:59.999Z";"2020-07-08T06:49:23.000Z";"2020-07-08T00:25:21.000Z";"2781";0.753047993;0.8275228899;0.7434114823;0.7967134;2220222.73;13741613.2737162;"2020-07-08T23:59:59.999Z"
"2020-07-07T00:00:00.000Z";"2020-07-07T23:59:59.999Z";"2020-07-07T14:13:04.000Z";"2020-07-07T10:26:36.000Z";"2781";0.7078578575;0.7808926671;0.7019216042;0.753047993;1700040.66;12988566.0151594;"2020-07-07T23:59:59.999Z"
"2020-07-06T00:00:00.000Z";"2020-07-06T23:59:59.999Z";"2020-07-06T15:38:24.000Z";"2020-07-06T05:17:35.000Z";"2781";0.691663563;0.7210455412;0.6865804049;0.7079080102;1120773.26;12210072.8690639;"2020-07-06T23:59:59.999Z"
"2020-07-05T00:00:00.000Z";"2020-07-05T23:59:59.999Z";"2020-07-05T00:21:25.000Z";"2020-07-05T01:32:24.000Z";"2781";0.7801012256;0.7855474402;0.642635456;0.691663563;3799016.32;11929965.7302922;"2020-07-05T23:59:59.999Z"
"2020-07-04T00:00:00.000Z";"2020-07-04T23:59:59.999Z";"2020-07-04T08:48:20.000Z";"2020-07-04T02:09:22.000Z";"2781";0.7679409535;0.8231551403;0.7614507636;0.7803716825;1644301.45;13460110.8038221;"2020-07-04T23:59:59.999Z"
"2020-07-03T00:00:00.000Z";"2020-07-03T23:59:59.999Z";"2020-07-03T00:13:15.000Z";"2020-07-03T09:11:16.000Z";"2781";0.7820357344;0.7860349886;0.7551128796;0.7680930463;1144958.3;13248409.5564903;"2020-07-03T23:59:59.999Z"
"2020-07-02T00:00:00.000Z";"2020-07-02T23:59:59.999Z";"2020-07-02T00:15:30.000Z";"2020-07-02T16:48:29.000Z";"2781";0.8321159672;0.8371266395;0.7536675782;0.7802190183;1749581.48;13457643.8789028;"2020-07-02T23:59:59.999Z"
"2020-07-01T00:00:00.000Z";"2020-07-01T23:59:59.999Z";"2020-07-01T03:53:06.000Z";"2020-07-01T14:06:19.000Z";"2781";0.8633639638;0.9017150754;0.8209265187;0.8326415701;1772559.84;14361930.621951;"2020-07-01T23:59:59.999Z"
"2020-06-30T00:00:00.000Z";"2020-06-30T23:59:59.999Z";"2020-06-30T05:34:27.000Z";"2020-06-30T00:37:24.000Z";"2781";0.853022446;1.0291762972;0.850103876;0.860093981;3887548.37;14835525.1298039;"2020-06-30T23:59:59.999Z"
"2020-06-29T00:00:00.000Z";"2020-06-29T23:59:59.999Z";"2020-06-29T13:21:11.000Z";"2020-06-29T02:59:16.000Z";"2781";0.7984952689;0.885339207;0.7700086031;0.8524542403;2147790.98;14703824.7067831;"2020-06-29T23:59:59.999Z"
"2020-06-28T00:00:00.000Z";"2020-06-28T23:59:59.999Z";"2020-06-28T18:04:14.000Z";"2020-06-28T06:05:17.000Z";"2781";0.7135480362;0.8439765007;0.6870949194;0.7984952689;3412582.29;13773165.2227317;"2020-06-28T23:59:59.999Z"
"2020-06-27T00:00:00.000Z";"2020-06-27T23:59:59.999Z";"2020-06-27T01:01:14.000Z";"2020-06-27T16:54:16.000Z";"2781";0.7395968625;0.7522113948;0.675838229;0.7135480362;1681428.03;12307979.1957079;"2020-06-27T23:59:59.999Z"
"2020-06-26T00:00:00.000Z";"2020-06-26T23:59:59.999Z";"2020-06-26T16:15:03.000Z";"2020-06-26T14:40:02.000Z";"2781";0.7125312683;0.7519919383;0.6815319452;0.7411443363;1664662.32;12784052.9001166;"2020-06-26T23:59:59.999Z"
"2020-06-25T00:00:00.000Z";"2020-06-25T23:59:59.999Z";"2020-06-25T02:20:21.000Z";"2020-06-25T08:18:23.000Z";"2781";0.7370998719;0.7567046474;0.6992403991;0.7131935883;1751581.23;12301987.5415512;"2020-06-25T23:59:59.999Z"
"2020-06-24T00:00:00.000Z";"2020-06-24T23:59:59.999Z";"2020-06-24T17:07:26.000Z";"2020-06-24T12:40:26.000Z";"2781";0.7085297278;0.8006916026;0.6935010965;0.7369938769;2769053.66;12712583.3849433;"2020-06-24T23:59:59.999Z"
"2020-06-23T00:00:00.000Z";"2020-06-23T23:59:59.999Z";"2020-06-23T07:50:23.000Z";"2020-06-23T21:18:07.000Z";"2781";0.7267726893;0.7606327261;0.7007119736;0.7082967549;1327340.25;12217638.9889378;"2020-06-23T23:59:59.999Z"
"2020-06-22T00:00:00.000Z";"2020-06-22T23:59:59.999Z";"2020-06-22T21:59:20.000Z";"2020-06-22T06:11:15.000Z";"2781";0.6725773761;0.7431130962;0.6458773883;0.726847852;1620387.87;12537695.5906935;"2020-06-22T23:59:59.999Z"
"2020-06-21T00:00:00.000Z";"2020-06-21T23:59:59.999Z";"2020-06-21T13:36:12.000Z";"2020-06-21T02:47:16.000Z";"2781";0.6461345107;0.7485415841;0.6368803642;0.6731492006;2238347.19;11611481.9990937;"2020-06-21T23:59:59.999Z"
"2020-06-20T00:00:00.000Z";"2020-06-20T23:59:59.999Z";"2020-06-20T00:04:31.000Z";"2020-06-20T09:19:27.000Z";"2781";0.6825227645;0.6885834719;0.625625722;0.6435912904;1714405.3;11101677.8613918;"2020-06-20T23:59:59.999Z"
"2020-06-19T00:00:00.000Z";"2020-06-19T23:59:59.999Z";"2020-06-19T06:27:20.000Z";"2020-06-19T00:18:17.000Z";"2781";0.6224065957;0.8363984814;0.6203838163;0.6843317386;6577470.96;11804490.7995105;"2020-06-19T23:59:59.999Z"
"2020-06-18T00:00:00.000Z";"2020-06-18T23:59:59.999Z";"2020-06-18T17:30:26.000Z";"2020-06-18T02:04:19.000Z";"2781";0.5815823911;0.6503086133;0.5792852087;0.6209560963;1349341.27;10711334.8299096;"2020-06-18T23:59:59.999Z"
"2020-06-17T00:00:00.000Z";"2020-06-17T23:59:59.999Z";"2020-06-17T10:03:18.000Z";"2020-06-17T20:20:05.000Z";"2781";0.5854967277;0.5901288907;0.5651168169;0.5815619708;673274.19;10031846.4524466;"2020-06-17T23:59:59.999Z"
"2020-06-16T00:00:00.000Z";"2020-06-16T23:59:59.999Z";"2020-06-16T13:05:24.000Z";"2020-06-16T01:43:04.000Z";"2781";0.5705786948;0.5898283447;0.5686890962;0.5855762628;652020.1;10101141.4390675;"2020-06-16T23:59:59.999Z"
"2020-06-15T00:00:00.000Z";"2020-06-15T23:59:59.999Z";"2020-06-15T01:03:29.000Z";"2020-06-15T13:39:18.000Z";"2781";0.5883729519;0.5918974303;0.5472869934;0.5706391362;942666.19;9843524.99494113;"2020-06-15T23:59:59.999Z"
"2020-06-14T00:00:00.000Z";"2020-06-14T23:59:59.999Z";"2020-06-14T04:10:22.000Z";"2020-06-14T22:32:27.000Z";"2781";0.6109266271;0.6182584339;0.5808994344;0.587076585;873415.75;10127117.7365674;"2020-06-14T23:59:59.999Z"
"2020-06-13T00:00:00.000Z";"2020-06-13T23:59:59.999Z";"2020-06-13T23:54:15.000Z";"2020-06-13T04:32:20.000Z";"2781";0.593947639;0.6114392133;0.5854854607;0.6089432866;764756.55;10504345.5146756;"2020-06-13T23:59:59.999Z"
"2020-06-12T00:00:00.000Z";"2020-06-12T23:59:59.999Z";"2020-06-12T07:12:19.000Z";"2020-06-12T01:27:19.000Z";"2781";0.5740587991;0.6046532481;0.5699204007;0.593868974;940323.24;10244352.3859345;"2020-06-12T23:59:59.999Z"
"2020-06-11T00:00:00.000Z";"2020-06-11T23:59:59.999Z";"2020-06-11T00:28:12.000Z";"2020-06-11T23:48:16.000Z";"2781";0.6448884109;0.650534979;0.5700824935;0.5737415957;1122221.19;9897183.58341088;"2020-06-11T23:59:59.999Z"
"2020-06-10T00:00:00.000Z";"2020-06-10T23:59:59.999Z";"2020-06-10T06:33:07.000Z";"2020-06-10T18:53:26.000Z";"2781";0.658038317;0.6700430922;0.6334042611;0.644866659;1096203.33;11124151.4035966;"2020-06-10T23:59:59.999Z"
"2020-06-09T00:00:00.000Z";"2020-06-09T23:59:59.999Z";"2020-06-09T00:01:12.000Z";"2020-06-09T03:31:16.000Z";"2781";0.6677842346;0.6680881726;0.6272423148;0.6580024982;988327.44;11350793.5069779;"2020-06-09T23:59:59.999Z"
"2020-06-08T00:00:00.000Z";"2020-06-08T23:59:59.999Z";"2020-06-08T15:25:05.000Z";"2020-06-08T00:07:18.000Z";"2781";0.61507796;0.6790013999;0.6133101865;0.6683130657;1440233.82;11528696.0984937;"2020-06-08T23:59:59.999Z"
"2020-06-07T00:00:00.000Z";"2020-06-07T23:59:59.999Z";"2020-06-07T00:10:12.000Z";"2020-06-07T17:37:16.000Z";"2781";0.6224426952;0.6244438619;0.5933979634;0.6165778544;716785.47;10636269.8312904;"2020-06-07T23:59:59.999Z"
"2020-06-06T00:00:00.000Z";"2020-06-06T23:59:59.999Z";"2020-06-06T00:01:05.000Z";"2020-06-06T02:16:14.000Z";"2781";0.6610714948;0.6616187891;0.6117805673;0.6224426952;1604055.16;10737481.2006963;"2020-06-06T23:59:59.999Z"
"2020-06-05T00:00:00.000Z";"2020-06-05T23:59:59.999Z";"2020-06-05T18:05:16.000Z";"2020-06-05T03:51:15.000Z";"2781";0.5872994935;0.6982792965;0.5779251645;0.6611546424;4322091.65;11405328.7385824;"2020-06-05T23:59:59.999Z"
"2020-06-04T00:00:00.000Z";"2020-06-04T23:59:59.999Z";"2020-06-04T02:59:08.000Z";"2020-06-04T11:37:16.000Z";"2781";0.5868672541;0.5916400389;0.5645175516;0.5872994935;901641.25;10131321.1400611;"2020-06-04T23:59:59.999Z"
"2020-06-03T00:00:00.000Z";"2020-06-03T23:59:59.999Z";"2020-06-03T04:54:16.000Z";"2020-06-03T00:01:12.000Z";"2781";0.5646694332;0.591025168;0.56446123;0.5866206217;877446.18;10119647.9354345;"2020-06-03T23:59:59.999Z"
"2020-06-02T00:00:00.000Z";"2020-06-02T23:59:59.999Z";"2020-06-02T03:23:05.000Z";"2020-06-02T16:02:17.000Z";"2781";0.5771421787;0.5897246572;0.5522943664;0.5646694332;1295757.46;9741011.2562594;"2020-06-02T23:59:59.999Z"
"2020-06-01T00:00:00.000Z";"2020-06-01T23:59:59.999Z";"2020-06-01T03:49:16.000Z";"2020-06-01T00:11:06.000Z";"2781";0.5734723598;0.5878388887;0.5673479381;0.5774951567;2159877.16;0;"2020-06-01T23:59:59.999Z"
"2020-05-31T00:00:00.000Z";"2020-05-31T23:59:59.999Z";"2020-05-31T01:59:07.000Z";"2020-05-31T16:08:10.000Z";"2781";0.5879027376;0.5939974967;0.5692446625;0.5700220201;1892967.09;0;"2020-05-31T23:59:59.999Z"
"2020-05-30T00:00:00.000Z";"2020-05-30T23:59:59.999Z";"2020-05-30T15:29:05.000Z";"2020-05-30T05:04:15.000Z";"2781";0.5813550692;0.6024892675;0.5670501017;0.587932798;2449094.84;0;"2020-05-30T23:59:59.999Z"
"2020-05-29T00:00:00.000Z";"2020-05-29T23:59:59.999Z";"2020-05-29T10:17:08.000Z";"2020-05-29T00:58:16.000Z";"2781";0.5746987796;0.5934052024;0.5668584166;0.5794154082;2066857.45;0;"2020-05-29T23:59:59.999Z"
"2020-05-28T00:00:00.000Z";"2020-05-28T23:59:59.999Z";"2020-05-28T00:11:18.000Z";"2020-05-28T10:58:16.000Z";"2781";0.5908836269;0.5923976798;0.5669477763;0.5751554634;2662787.87;0;"2020-05-28T23:59:59.999Z"
"2020-05-27T00:00:00.000Z";"2020-05-27T23:59:59.999Z";"2020-05-27T19:51:09.000Z";"2020-05-27T00:01:06.000Z";"2781";0.5733066603;0.6110868484;0.5714434198;0.590984627;2536915.56;0;"2020-05-27T23:59:59.999Z"
"2020-05-26T00:00:00.000Z";"2020-05-26T23:59:59.999Z";"2020-05-26T01:26:08.000Z";"2020-05-26T16:52:03.000Z";"2781";0.5991043499;0.612353062;0.5664632151;0.5733066603;2689697.32;0;"2020-05-26T23:59:59.999Z"
"2020-05-25T00:00:00.000Z";"2020-05-25T23:59:59.999Z";"2020-05-25T21:49:07.000Z";"2020-05-25T00:22:17.000Z";"2781";0.5485702014;0.6501379931;0.5380636579;0.6008572754;4509580.34;0;"2020-05-25T23:59:59.999Z"
"2020-05-24T00:00:00.000Z";"2020-05-24T23:59:59.999Z";"2020-05-24T00:00:15.000Z";"2020-05-24T23:55:15.000Z";"2781";0.6132888674;0.6132888674;0.5484318754;0.5490530853;2786816.2;0;"2020-05-24T23:59:59.999Z"
"2020-05-23T00:00:00.000Z";"2020-05-23T23:59:59.999Z";"2020-05-23T00:02:16.000Z";"2020-05-23T22:07:05.000Z";"2781";0.6374146219;0.6388488741;0.5882473187;0.6130314105;2638523.85;0;"2020-05-23T23:59:59.999Z"
"2020-05-22T00:00:00.000Z";"2020-05-22T23:59:59.999Z";"2020-05-22T19:13:05.000Z";"2020-05-22T03:41:15.000Z";"2781";0.6052387149;0.6764319609;0.5828297183;0.6388750705;3411419.38;0;"2020-05-22T23:59:59.999Z"
"2020-05-21T00:00:00.000Z";"2020-05-21T23:59:59.999Z";"2020-05-21T23:45:15.000Z";"2020-05-21T17:35:08.000Z";"2781";0.579691537;0.6137893251;0.5433456184;0.6089153241;2863016.8;0;"2020-05-21T23:59:59.999Z"
"2020-05-20T00:00:00.000Z";"2020-05-20T23:59:59.999Z";"2020-05-20T00:16:10.000Z";"2020-05-20T16:10:16.000Z";"2781";0.622475105;0.6266558209;0.5752826524;0.5791556672;2302926.4;0;"2020-05-20T23:59:59.999Z"
"2020-05-19T00:00:00.000Z";"2020-05-19T23:59:59.999Z";"2020-05-19T00:10:10.000Z";"2020-05-19T07:20:16.000Z";"2781";0.6509743602;0.6544803689;0.6112481094;0.6244542651;2380263.04;0;"2020-05-19T23:59:59.999Z"
"2020-05-18T00:00:00.000Z";"2020-05-18T23:59:59.999Z";"2020-05-18T08:32:06.000Z";"2020-05-18T00:30:13.000Z";"2781";0.6126824126;0.6743934855;0.6096490425;0.6526701697;3314358.53;0;"2020-05-18T23:59:59.999Z"
"2020-05-17T00:00:00.000Z";"2020-05-17T23:59:59.999Z";"2020-05-17T10:17:12.000Z";"2020-05-17T00:58:16.000Z";"2781";0.5952282799;0.6401958735;0.5891751252;0.6129888072;2936428.45;0;"2020-05-17T23:59:59.999Z"
"2020-05-16T00:00:00.000Z";"2020-05-16T23:59:59.999Z";"2020-05-16T12:26:09.000Z";"2020-05-16T00:19:14.000Z";"2781";0.5589808885;0.606534222;0.554360781;0.5991202733;2300409.15;0;"2020-05-16T23:59:59.999Z"
"2020-05-15T00:00:00.000Z";"2020-05-15T23:59:59.999Z";"2020-05-15T00:06:16.000Z";"2020-05-15T20:50:13.000Z";"2781";0.5691933572;0.5746195946;0.5470931421;0.5597520245;1850070.45;0;"2020-05-15T23:59:59.999Z"
"2020-05-14T00:00:00.000Z";"2020-05-14T23:59:59.999Z";"2020-05-14T05:05:08.000Z";"2020-05-14T00:05:16.000Z";"2781";0.5505316574;0.5809456821;0.550109684;0.5691176101;2047896.79;0;"2020-05-14T23:59:59.999Z"
"2020-05-13T00:00:00.000Z";"2020-05-13T23:59:59.999Z";"2020-05-13T19:05:05.000Z";"2020-05-13T16:10:09.000Z";"2781";0.5383715697;0.5648742321;0.5180383004;0.5505316574;2326445.53;0;"2020-05-13T23:59:59.999Z"
"2020-05-12T00:00:00.000Z";"2020-05-12T23:59:59.999Z";"2020-05-12T14:36:14.000Z";"2020-05-12T00:51:14.000Z";"2781";0.5133905279;0.5597585692;0.5052511938;0.5385756503;2198624.88;0;"2020-05-12T23:59:59.999Z"
"2020-05-11T00:00:00.000Z";"2020-05-11T23:59:59.999Z";"2020-05-11T03:40:06.000Z";"2020-05-11T19:43:15.000Z";"2781";0.5362550065;0.5718601481;0.5051936368;0.5152727853;2098480.83;0;"2020-05-11T23:59:59.999Z"
"2020-05-10T00:00:00.000Z";"2020-05-10T23:59:59.999Z";"2020-05-10T00:21:11.000Z";"2020-05-10T17:05:12.000Z";"2781";0.60446073;0.6123031827;0.5130808729;0.5370339116;2327580.8;0;"2020-05-10T23:59:59.999Z"
"2020-05-09T00:00:00.000Z";"2020-05-09T23:59:59.999Z";"2020-05-09T22:48:09.000Z";"2020-05-09T11:46:16.000Z";"2781";0.6040415005;0.6254292371;0.58844783;0.6045273913;2128502.76;0;"2020-05-09T23:59:59.999Z"
"2020-05-08T00:00:00.000Z";"2020-05-08T23:59:59.999Z";"2020-05-08T22:56:15.000Z";"2020-05-08T08:58:13.000Z";"2781";0.6129779573;0.6366183682;0.5898517861;0.6049221211;2488194.57;0;"2020-05-08T23:59:59.999Z"
"2020-05-07T00:00:00.000Z";"2020-05-07T23:59:59.999Z";"2020-05-07T04:37:09.000Z";"2020-05-07T18:00:16.000Z";"2781";0.6225835989;0.6322677674;0.573375617;0.6129779573;3355830.24;0;"2020-05-07T23:59:59.999Z"
"2020-05-06T00:00:00.000Z";"2020-05-06T23:59:59.999Z";"2020-05-06T13:42:07.000Z";"2020-05-06T23:59:16.000Z";"2781";0.6424541881;0.6738908201;0.6225835989;0.6225835989;2677562.97;0;"2020-05-06T23:59:59.999Z"
"2020-05-05T00:00:00.000Z";"2020-05-05T23:59:59.999Z";"2020-05-05T04:27:15.000Z";"2020-05-05T10:50:15.000Z";"2781";0.6734404569;0.6862142074;0.6264988113;0.641837363;2847469.34;0;"2020-05-05T23:59:59.999Z"
"2020-05-04T00:00:00.000Z";"2020-05-04T23:59:59.999Z";"2020-05-04T19:15:07.000Z";"2020-05-04T10:28:14.000Z";"2781";0.6796251716;0.7058124705;0.6184336064;0.6674907704;3443697.82;0;"2020-05-04T23:59:59.999Z"
"2020-05-03T00:00:00.000Z";"2020-05-03T23:59:59.999Z";"2020-05-03T10:01:15.000Z";"2020-05-03T16:56:15.000Z";"2781";0.7147957537;0.7298005162;0.6566156226;0.6795345711;3328343.61;0;"2020-05-03T23:59:59.999Z"
"2020-05-02T00:00:00.000Z";"2020-05-02T23:59:59.999Z";"2020-05-02T00:12:09.000Z";"2020-05-02T23:28:16.000Z";"2781";0.7272676035;0.7489807989;0.7079035373;0.7158764119;3441355.74;0;"2020-05-02T23:59:59.999Z"
"2020-05-01T00:00:00.000Z";"2020-05-01T23:59:59.999Z";"2020-05-01T10:12:15.000Z";"2020-05-01T00:17:15.000Z";"2781";0.691045421;0.7370712885;0.6859027031;0.7287939694;4164272.07;0;"2020-05-01T23:59:59.999Z"
"2020-04-30T00:00:00.000Z";"2020-04-30T23:59:59.999Z";"2020-04-30T02:35:14.000Z";"2020-04-30T23:55:06.000Z";"2781";0.7471945371;0.8008164793;0.6878805251;0.691045421;5016891.64;0;"2020-04-30T23:59:59.999Z"
"2020-04-29T00:00:00.000Z";"2020-04-29T23:59:59.999Z";"2020-04-29T22:12:07.000Z";"2020-04-29T02:16:05.000Z";"2781";0.6622856379;0.7777712931;0.6552737167;0.7458404098;8801144.48;0;"2020-04-29T23:59:59.999Z"
"2020-04-28T00:00:00.000Z";"2020-04-28T23:59:59.999Z";"2020-04-28T14:02:05.000Z";"2020-04-28T00:42:10.000Z";"2781";0.5782527305;0.6921475105;0.568483718;0.6612925152;7470201.22;0;"2020-04-28T23:59:59.999Z"
"2020-04-27T00:00:00.000Z";"2020-04-27T23:59:59.999Z";"2020-04-27T02:34:19.000Z";"2020-04-27T17:51:20.000Z";"2781";0.635713807;0.6602826397;0.5610275238;0.5723718951;7406934.11;0;"2020-04-27T23:59:59.999Z"
"2020-04-26T00:00:00.000Z";"2020-04-26T23:59:59.999Z";"2020-04-26T05:11:13.000Z";"2020-04-26T23:31:19.000Z";"2781";0.6532150353;0.6914993917;0.6311705801;0.6355063436;8320760.36;0;"2020-04-26T23:59:59.999Z"
"2020-04-25T00:00:00.000Z";"2020-04-25T23:59:59.999Z";"2020-04-25T22:51:13.000Z";"2020-04-25T00:25:11.000Z";"2781";0.6305280581;0.6709482817;0.6215474074;0.6433293014;7311904.72;0;"2020-04-25T23:59:59.999Z"
"2020-04-24T00:00:00.000Z";"2020-04-24T23:59:59.999Z";"2020-04-24T17:56:03.000Z";"2020-04-24T12:41:13.000Z";"2781";0.6240211719;0.6710200125;0.6139411114;0.6342422206;9064190.27;0;"2020-04-24T23:59:59.999Z"
"2020-04-23T00:00:00.000Z";"2020-04-23T23:59:59.999Z";"2020-04-23T00:08:15.000Z";"2020-04-23T06:06:03.000Z";"2781";0.6853471696;0.6980770003;0.6003218391;0.6274571798;13485271.05;0;"2020-04-23T23:59:59.999Z"
"2020-04-22T00:00:00.000Z";"2020-04-22T23:59:59.999Z";"2020-04-22T21:58:02.000Z";"2020-04-22T04:18:10.000Z";"2781";0.5811660898;0.7069636403;0.5696207927;0.6916009159;18828399.52;0;"2020-04-22T23:59:59.999Z"
"2020-04-21T00:00:00.000Z";"2020-04-21T23:59:59.999Z";"2020-04-21T23:30:11.000Z";"2020-04-21T11:43:15.000Z";"2781";0.5413867096;0.6045860423;0.5085489999;0.5876591557;9711507.45;0;"2020-04-21T23:59:59.999Z"
"2020-04-20T00:00:00.000Z";"2020-04-20T23:59:59.999Z";"2020-04-20T09:37:11.000Z";"2020-04-20T20:07:11.000Z";"2781";0.6129475815;0.6392537157;0.5205778168;0.5388121296;8342616.42;0;"2020-04-20T23:59:59.999Z"
"2020-04-19T00:00:00.000Z";"2020-04-19T23:59:59.999Z";"2020-04-19T00:13:15.000Z";"2020-04-19T16:40:16.000Z";"2781";0.6815158845;0.6846413272;0.5984869932;0.6069691753;9289670.38;0;"2020-04-19T23:59:59.999Z"
"2020-04-18T00:00:00.000Z";"2020-04-18T23:59:59.999Z";"2020-04-18T14:49:09.000Z";"2020-04-18T00:17:13.000Z";"2781";0.6607279708;0.7176182094;0.6594270873;0.6810963346;9782111.9;0;"2020-04-18T23:59:59.999Z"
"2020-04-17T00:00:00.000Z";"2020-04-17T23:59:59.999Z";"2020-04-17T02:10:18.000Z";"2020-04-17T23:59:17.000Z";"2781";0.6893124542;0.7196137824;0.6607279708;0.6607279708;9870810;0;"2020-04-17T23:59:59.999Z"
"2020-04-16T00:00:00.000Z";"2020-04-16T23:59:59.999Z";"2020-04-16T07:43:17.000Z";"2020-04-16T00:20:19.000Z";"2781";0.6308788161;0.7741922285;0.6251074125;0.6908158754;21346031.35;0;"2020-04-16T23:59:59.999Z"
"2020-04-15T00:00:00.000Z";"2020-04-15T23:59:59.999Z";"2020-04-15T03:45:04.000Z";"2020-04-15T16:03:17.000Z";"2781";0.6692891492;0.7049635486;0.6215314556;0.646650902;13075275.29;0;"2020-04-15T23:59:59.999Z"
"2020-04-14T00:00:00.000Z";"2020-04-14T23:59:59.999Z";"2020-04-14T02:16:12.000Z";"2020-04-14T21:38:18.000Z";"2781";0.777831565;0.7964723569;0.62816943;0.6619248247;16747614.12;0;"2020-04-14T23:59:59.999Z"
"2020-04-13T00:00:00.000Z";"2020-04-13T23:59:59.999Z";"2020-04-13T00:02:14.000Z";"2020-04-13T23:44:07.000Z";"2781";0.8907596124;0.8916027828;0.7739763066;0.777831565;18211285.47;0;"2020-04-13T23:59:59.999Z"
"2020-04-12T00:00:00.000Z";"2020-04-12T23:59:59.999Z";"2020-04-12T21:29:10.000Z";"2020-04-12T00:41:17.000Z";"2781";0.7854477142;0.956669837;0.7624262001;0.8825069283;38736897.02;0;"2020-04-12T23:59:59.999Z"
"2020-04-11T00:00:00.000Z";"2020-04-11T23:59:59.999Z";"2020-04-11T04:06:03.000Z";"2020-04-11T23:54:19.000Z";"2781";0.9510539576;1.0490727003;0.7650203561;0.776818583;43862443.79;0;"2020-04-11T23:59:59.999Z"